id,title,artist_name,genres,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
11391,sussex carol,Misc Traditional,folk,,,/mxl/0/19/QmafakcXebeu6x8zwL5bLNJVJ3jhyh6hjbUUA68Ukju1Mt.mxl,English,0.632183908045977,55.0,87.0,1.103896103896104,0.8985473931724628,37.82312925170067,5.181818181818182,30.0,0.5454545454545454
11392,DUNDEE (Ravenscroft),Misc Traditional,folk,,,/mxl/0/34/QmaNynJc3QXX4eRsRZgoTSNAMwgSwDykQv5tZCXT2BxGov.mxl,English,1.7272727272727273,57.0,33.0,0.5178571428571429,0.5898265916040623,9.523809523809522,7.624999999999999,16.0,0.2807017543859649
11393,con te partiro,Andrea Bocelli,pop,,,/mxl/0/19/Qmaf8zs9CW9zgS9JFUjpwSDVxzqcJbojAiV5xj5cJgk1Kz.mxl,Italian,1.0213776722090262,215.0,210.5,0.775700934579441,1.724028885788575,29.219506760669976,1.9999999999999991,83.0,0.386046511627907
11394,This New Christmas Carol - Gilbert,Misc Traditional,folk,,,/mxl/0/34/QmaNVbJCUg1kUfDXEL2Gw61KBY9KKQytJ7ZZoB9WrX7rc6.mxl,English,0.75,48.0,64.0,1.3191489361702127,0.4661468574512054,24.063492063492042,14.51063829787234,19.0,0.3958333333333333
11395,Nyland,Misc Traditional,folk,,,/mxl/0/33/QmanhjkhZ7gfX2Q8shnSCpFYd9g7Lyh5fHjnmXkzBe5D1Y.mxl,English,0.9230769230769231,60.0,65.0,1.0338983050847457,0.5589366931471573,35.02824858757063,3.101694915254237,26.0,0.43333333333333335
11396,Brethe,Backstreet Boys,pop,,,/mxl/0/33/QmantDZJfa1HCnpWspxNbKe8pSGw8uGmEyQmTpaqom1B82.mxl,English,1.58203125,405.0,256.0,0.6188118811881188,0.7263976451426163,35.23522662883856,2.725866336633663,132.0,0.32592592592592595
11397,as long as you love me,Backstreet Boys,pop,,,/mxl/0/33/QmanqmX7EFRdkkj1p5MYZ2wZHHK2h9iDUnfHC4c1YFCFVK.mxl,English,1.0823529411764705,368.0,340.0,0.9209809264305178,0.7779023125113995,20.178260756666855,1.651226158038147,110.0,0.29891304347826086
11398,Le maitre de maison,Misc Traditional,folk,,,/mxl/0/33/QmanPccVHx1SBYDB6VeXJfDPesAGdijgGkRHG3Jsw6jtFR.mxl,French,1.5737704918032787,48.0,30.5,0.6382978723404256,0.33742024525858955,25.957446808510632,7.021276595744681,24.0,0.5
11399,As Jacob With Travel,Misc Traditional,folk,,,/mxl/0/56/Qmaz59PqLceTv8Gj1CyjPEYH9xEpcVsX9MF3wK71BCi6mm.mxl,English,1.625,91.0,56.0,0.6055555555555555,0.20404852969118856,14.148148148148145,1.8166666666666664,28.0,0.3076923076923077
11400,Child Jesus So Dear,Misc Traditional,folk,,,/mxl/0/56/Qmazf2s8QhD42Lk5gT9NiXDaeMu8e5qsKP9KXhbJNvwd43.mxl,English,0.8703703703703703,47.0,54.0,1.1304347826086956,0.5257994183672966,21.304347826086953,7.760869565217392,24.0,0.5106382978723404
11401,Gaudete! Gaudete! Christus est natus,Misc Traditional,folk,,,/mxl/0/56/QmazT5YQzZ8qdV5d1i2RyMEGp22aXe5TUfRVa8SbZd6hM5.mxl,French,0.6857142857142857,48.0,70.0,1.446808510638298,0.6460521893910202,30.560471976401196,7.0212765957446805,21.0,0.4375
11402,An Laoidh Naiseanta,Misc Traditional,folk,,,/mxl/0/7/Qma87eFUDA7nPk5t2Av34mDSdJNsy5vzwtjhU9hRRx4QyQ.mxl,Gaelic,0.7410714285714286,83.0,112.0,1.3170731707317074,0.9714277747086048,34.790940766550655,5.2682926829268295,44.0,0.5301204819277109
11403,The Bells Of Bethlehem,Misc Traditional,folk,,,/mxl/0/7/Qma8AMsxgwK1jSq9z9rfrNGiwUue6QxoEVEBBSRm6ULQdd.mxl,English,1.125,54.0,48.0,0.8301886792452831,0.2559369804952931,20.105332455562863,2.4905660377358494,22.0,0.4074074074074074
11404,wannabe,Spice Girls,pop,,,/mxl/0/53/QmaXVUUnPZsbMkbpjEvTZGaRCJH4rvWwRWTGfwEGWYpzEc.mxl,Unknown Language,1.2662337662337662,390.0,308.0,0.6957605985037406,1.712964204712723,22.913869648445164,2.412718204488778,113.0,0.28974358974358977
11405,Greensleeves,Misc Traditional,folk,,,/mxl/0/53/QmaXmD658NYEZzJ4ww83j6bXUdSL1a2QgB8USYMc1RgfqG.mxl,English,1.046875,67.0,64.0,0.75,0.5428101483418094,25.28138528138528,1.4761904761904763,31.0,0.4626865671641791
11406,after the ball,Misc Traditional,folk,,,/mxl/0/53/QmaXDdgzBjppx5Berudkc7rUE4xtwTgkFCGCbhYdjuUfBW.mxl,English,0.47634069400630913,151.0,317.0,1.555,1.3007593935851458,33.78412698412694,4.215,59.0,0.39072847682119205
11407,Michael Row the Boat Ashore,Misc Traditional,folk,,,/mxl/0/53/QmaXnDqvuuZS7cw53KUkMqv1yUeHFdd44yF9nkjAZGsgNa.mxl,English,0.696969696969697,23.0,33.0,1.0,0.8944271909999159,36.01731601731603,1.9333333333333333,16.0,0.6956521739130435
11408,Last night my lads we toiled away,Misc Traditional,folk,,,/mxl/0/12/QmaBD9QuN6UE8xSgwMV4kEHqYZbqUzm72qYNt8sbLFN35a.mxl,English,0.6590909090909091,29.0,44.0,0.4695121951219512,0.2481340237728758,35.26881720430107,1.5,18.0,0.6206896551724138
11409,my heart will go on,Celine Dion,pop,,,/mxl/8/11/QmQbyP2k7TeVbrzisTYJDyeribo9nkAe77TkuE7UhdhewT.mxl,Italian,0.7386363636363636,195.0,264.0,1.324742268041237,0.8631673784759009,12.830620400713867,3.943298969072165,80.0,0.41025641025641024
11410,Saint Stephen Was A Holy Man,Misc Traditional,folk,,,/mxl/8/11/QmQbccEqhp7PcX1RXNi1i17WLFaQW3cy1NXUik4W5nVsV9.mxl,English,0.6904761904761905,116.0,168.0,1.4434782608695653,0.770418343136022,22.077497665732935,4.121739130434783,55.0,0.47413793103448276
11411,Oster-Oratorium (Easter Oratorio) BWV 249 Oratorium Festo Paschali,Misc Traditional,folk,,,/mxl/8/11/QmQbGtGgL6dHyzykufzySQWY7WoMwecVTsyANFL1U9e5Cq.mxl,German,2.513888888888889,724.0,288.0,0.39280774550484093,0.6072750513025165,17.668884855817808,1.5836791147994467,122.0,0.1685082872928177
11412,Hark! All Around The Welkin Rings - Version 1,Misc Traditional,folk,,,/mxl/8/30/QmQLhhPhSak9Y5W94g9Ds73xb3Uu6WrU8nWgbK3w8mN6SJ.mxl,English,1.0416666666666667,75.0,72.0,0.9594594594594594,0.4632199054325033,15.384615384615376,5.513513513513514,29.0,0.38666666666666666
11413,the Little Ship,Misc Traditional,folk,,,/mxl/8/30/QmQLVyBXAgTaQGExkhWnu2rLJ8SNeuQDZGKVrxpyodi5GD.mxl,English,1.3958333333333333,67.0,48.0,0.7121212121212122,0.32926233048637465,20.707070707070702,1.4090909090909092,28.0,0.417910447761194
11414,all i want for christmas is you,Mariah Carey,pop,,,/mxl/8/5/QmQ65JV3sJ6eekGLst296phofLR3SHVeYwKe3AntVGD7p9.mxl,English,0.8243243243243243,366.0,444.0,1.1534246575342466,1.7260360947813043,39.23752894792539,5.787671232876712,136.0,0.37158469945355194
11415,imagine,Pentatonix,pop,,,/mxl/8/5/QmQ6LZbB61c3Ntpg9Ec5FJiQJU3dbcHATLeytrPtTxMEm9.mxl,English,0.6216666666666667,373.0,600.0,1.5134408602150538,1.6323375522530028,37.062277694474034,3.576612903225806,183.0,0.4906166219839142
11416,Descend From Heav'n Ye Angels Com,Misc Traditional,folk,,,/mxl/8/44/QmQtVznMdeBv2wSN2hwZVED9uJV43a6vhVxD1YKHJ6u3ie.mxl,English,0.7777777777777778,56.0,72.0,1.2727272727272727,0.44536177141512334,14.545454545454545,2.5454545454545454,19.0,0.3392857142857143
11417,The Waits Song,Misc Traditional,folk,,,/mxl/8/29/QmQKa2P4WYyqiKhu7T2fVbYJx8k5rReLQ1fhMciqaBp3oP.mxl,English,1.1875,38.0,32.0,0.7837837837837838,0.44327620180693844,36.55083655083654,2.3513513513513513,19.0,0.5
11418,still feel,halfalive,rock,,,/mxl/8/44/QmQtc3v2cUABEqnGj5osGR6qisEPQZb1Uekzvm1aa9efco.mxl,English,0.9800399201596807,491.0,501.0,0.9571428571428572,1.735732657163205,24.7435762292402,1.203061224489796,169.0,0.34419551934826886
11419,sing,Pentatonix,pop,,,/mxl/8/44/QmQt4kmNpobwQPLhd979JdRbKG86a3cx4XRQ82Tk8T9bAc.mxl,English,0.27155172413793105,126.0,464.0,3.548,27.60781947202638,29.757048692460515,1.7999999999999998,44.0,0.3492063492063492
11420,Bile Them Cabbage Down,Misc Traditional,folk,,,/mxl/8/29/QmQKqTG1uGqWS17d6xdRChF2zdhooZado18rH9pvY5j4Dx.mxl,English,1.5,24.0,16.0,0.4375,0.3903123748998999,25.03401360544217,1.3125,12.0,0.5
11421,Blest Withouten Match,Misc Traditional,folk,,,/mxl/8/29/QmQKHH3wTWsbyQr9vMxtTJSEuRTCmwrVdBabNVgo1LiqWz.mxl,English,0.725,58.0,80.0,1.368421052631579,0.6524334730451595,37.088791848617205,8.210526315789474,26.0,0.4482758620689655
11422,you are my sunshine,Misc Traditional,folk,,,/mxl/8/29/QmQKA7fVEpBZ1mYxSRYjnSARHzwa6SAx1YWLcQRkcwmr1T.mxl,English,0.975,39.0,40.0,0.8421052631578947,0.5269732735394945,17.68624014022788,4.144736842105264,21.0,0.5384615384615384
11423,The Bonnie Banks o' Loch Lomond,Misc Traditional,folk,,,/mxl/8/46/QmQuZjSETz1DXFsRJjJFtkP2ZjAvRwr7WAkYRnJFfNBxTA.mxl,English,1.359375,87.0,64.0,0.7325581395348837,0.36724678365938984,19.68992248062015,2.197674418604651,34.0,0.39080459770114945
11424,Vem kan segla förutan vind,Misc Traditional,folk,,,/mxl/8/4/QmQ5fBwGatV8decEXpJHTxigvoeSvMS1K1GuECqq5DMeLD.mxl,Swedish,0.9375,30.0,32.0,0.6666666666666666,0.6324555320336759,31.494252873563223,1.2666666666666666,18.0,0.6
11425,stay with me acoustic,You Me At Six,rock,,,/mxl/8/46/QmQuWeq5E6bYhDP5TAqVQtnKBkxDof2UiaLY59xSTpmMwW.mxl,English,1.1925465838509317,192.0,161.0,0.819371727748691,1.150104308056492,28.387073150386758,4.87958115183246,63.0,0.328125
11426,This Day A Child Is Born,Misc Traditional,folk,,,/mxl/8/4/QmQ528kJEykWHnof1TLZHnmnxM47M66d8Xv1cNF79v7Nzu.mxl,English,0.96875,62.0,64.0,1.0,0.6401843996644799,42.622950819672155,3.0,27.0,0.43548387096774194
11427,the dying soldier,Christy Moore,folk,,,/mxl/8/35/QmQocpU79poapyYEm96zdJkdSWxwGrMxK67hsgfJ8aaK1z.mxl,English,1.052325581395349,181.0,172.0,0.8277777777777777,1.0166287181745768,28.799628866221603,2.8555555555555556,80.0,0.4419889502762431
11428,Stabat mater dolorosa,Misc Traditional,folk,,,/mxl/8/13/QmQc5UiNwK3gbKuaFuttB4t2EYKqYo5X5HMaxzCAjzVDeb.mxl,Romanian,0.5416666666666666,26.0,48.0,1.76,0.42708313008125237,17.81746031746032,,12.0,0.46153846153846156
11429,frere jacques,Misc Traditional,folk,,,/mxl/8/32/QmQMhNXZKTpVwrmfQ9HyY8QyyGkNRHUKCWFr1MKuWB8Ngu.mxl,French,1.0,32.0,32.0,0.967741935483871,0.40031205309647927,25.806451612903224,14.516129032258064,17.0,0.53125
11430,Let my people go,Misc Traditional,folk,,,/mxl/8/32/QmQMYnNoWg9CMzN3BHJYkmiNCTmb37tYG8irhX7f33MMJq.mxl,Italian,0.8875,71.0,80.0,0.7978723404255319,0.790334766288747,44.50340136054422,3.021276595744681,38.0,0.5352112676056338
11431,As Joseph Was A Walking,Misc Traditional,folk,,,/mxl/8/48/QmQv73E3UrW8P2sHF39tHT7epMKXE74T4hhn65vchyo5Wq.mxl,English,1.0,65.0,65.0,0.984375,0.3532079548580411,25.781249999999968,2.8828125,25.0,0.38461538461538464
11432,Ye Mortals All Rejoice And Sing,Misc Traditional,folk,,,/mxl/8/48/QmQvgpmp5z9CtXA6cBx8Zu6gpAiuCTDqTpETt53U4zsCW7.mxl,English,2.3181818181818183,102.0,44.0,0.4158415841584158,0.2906914506119445,27.007575757575793,2.004950495049505,39.0,0.38235294117647056
11433,my country tis of thee,Misc Traditional,folk,,,/mxl/8/38/QmQqpPRa81MeNCprdzmkUS2koCtFGw6quUMqR6HJRvdAhL.mxl,English,1.6111111111111112,116.0,72.0,0.5897435897435898,0.6291202126351435,13.907103825136602,4.717948717948718,47.0,0.4051724137931034
11434,quoi,Jane Birkin,pop,,,/mxl/8/20/QmQFmAmPNsQ2HjVcbyXa8cazWThzvWqMS35nYXTmTHxLD3.mxl,French,0.6637931034482759,308.0,464.0,1.169620253164557,1.553791152117917,24.28141451979361,1.6759493670886076,105.0,0.3409090909090909
11435,Lo! A Wonder-star Doth Shine,Misc Traditional,folk,,,/mxl/8/20/QmQFWUYM8rYFyiHUpuDqiSiXX8F3UntgVPqLcVFj9NrTeB.mxl,English,0.90625,58.0,64.0,1.087719298245614,0.2828862367824053,14.035087719298245,22.842105263157897,15.0,0.25862068965517243
11436,Sweetly Sing,Misc Traditional,folk,,,/mxl/8/51/QmQWWox9Yb8a74oLyMGcnAQQTSYRKLUJCsnDkr84ftrhsf.mxl,No Lyrics,0.08823529411764706,3.0,34.0,0.6530612244897959,0.33812329644450795,17.435897435897438,1.8979591836734695,2.0,0.6666666666666666
11437,O praise ye the Lord Prepare your glad voice,Misc Traditional,folk,,,/mxl/8/37/QmQPgGBeGG1qDG4SFRa7kNAFFpjvoRyFEicRpUCPJTnMDE.mxl,No Lyrics,0.2549019607843137,13.0,51.0,0.96,0.48826222462934804,28.453608247422693,2.08,9.0,0.6923076923076923
11438,Hear me blessed Jesus Bid all fear [fears] depart,Misc Traditional,folk,,,/mxl/8/37/QmQPPjQsQtUk3Y3NLM28k366CH7NSUoxSw2eLTE324n3Uw.mxl,No Lyrics,0.4791666666666667,23.0,48.0,0.8333333333333334,0.49065338146265813,27.96992481203007,6.222222222222221,15.0,0.6521739130434783
11439,Wondering,Olivia Rodrigo,pop,,,/mxl/8/26/QmQjeTJMAEw9wKcMiCGGuaKvVbpFG32s3Yk9cxYY6WYytS.mxl,English,1.3046875,167.0,128.0,0.5843373493975904,0.9715664817005878,25.239493741696386,0.8614457831325302,55.0,0.32934131736526945
11440,Blest is the man who trusts the Lord,Misc Traditional,folk,,,/mxl/8/26/QmQjcFBuSzYBP6fBrbCpHPjHd3gU3kT66qpkwbs1EsubH1.mxl,English,0.125,6.0,48.0,0.7142857142857143,0.385390810862825,14.901960784313724,1.5396825396825398,5.0,0.8333333333333334
11441,Erk,Misc Traditional,folk,,,/mxl/8/3/QmQ4XwELAkFe38Y8C5nxX2P9nyeBgrZh4yHAQKZeZLQqug.mxl,No Lyrics,1.0166666666666666,61.0,60.0,0.5283018867924528,0.36716782368714845,37.436582109479325,2.952830188679245,29.0,0.47540983606557374
11442,This Day A Child Is Born,Misc Traditional,folk,,,/mxl/8/3/QmQ4ZsiZvawFi2zdJjammJyKgvUgshdumuZr4SL8xjzD3X.mxl,English,0.732824427480916,48.0,65.5,0.7530120481927711,0.6275477900291768,42.49547920433997,4.192771084337349,24.0,0.5
11443,more than i can say,Leo Sayer,pop,,,/mxl/8/3/QmQ4XgM7E5cn8JQW9UfiARfh7p7F2CQsriuJmnuESgG29q.mxl,English,1.18,118.0,100.0,0.7037037037037037,0.8284217397407992,34.35055724417431,1.4074074074074074,37.0,0.3135593220338983
11444,Ever-Virgin Undefiled,Misc Traditional,folk,,,/mxl/8/3/QmQ4VDR9tJ4ZyvL1UosbANcBvUfBND7RnF53RhsZ8Nckaj.mxl,English,0.85,34.0,40.0,1.1515151515151516,0.35855028988482524,16.16161616161616,19.06060606060606,13.0,0.38235294117647056
11445,superheroes,The Script,rock,,,/mxl/8/3/QmQ4p2wHBjVm61nosGLdSokoKgTThFiqRkjuVtnRPBNH5N.mxl,English,1.2265193370165746,222.0,181.0,0.7350427350427351,0.7576466306776107,21.13083878193976,3.4935897435897436,90.0,0.40540540540540543
11446,Fairest Lord Jesus,Misc Traditional,folk,,,/mxl/8/22/QmQG519JF5Awt2FFKuc4qsEeyvGDCPMGXT4yiHzdgHXhMr.mxl,English,0.13333333333333333,8.0,60.0,1.2727272727272727,0.6945775813607328,46.27450980392158,7.272727272727273,7.0,0.875
11447,Klokje Klinkt,Misc Traditional,folk,,,/mxl/8/6/QmQ7MgWrd9eH6w9FMaeDoWz8m75hYUTSTB3r4YHjCymoKk.mxl,English,0.8333333333333334,30.0,36.0,1.1724137931034482,0.49612050241166067,31.72413793103448,3.5172413793103443,17.0,0.5666666666666667
11448,sussex carol,Misc Traditional,folk,,,/mxl/8/6/QmQ7bz1cHAgEK2naNv9k25Mh2wgepBUBrstAn7VG2okNvp.mxl,English,0.7450980392156863,38.0,51.0,1.27027027027027,0.8047823940226054,15.315315315315317,6.08108108108108,21.0,0.5526315789473685
11449,Evergreen Holly And Laurel,Misc Traditional,folk,,,/mxl/8/23/QmQhxExCvDNsuXWmP2m5aFeWocAF6EjbxbZo77NHNw7JAw.mxl,English,0.9047619047619048,76.0,84.0,1.0666666666666667,0.5906681715556451,30.919765166340543,7.466666666666667,35.0,0.4605263157894737
11450,Veni Creator Spiritus,Misc Traditional,folk,,,/mxl/8/23/QmQhMPge57jLMVEdSReGQSUV8xRLJMyVkBfw79KtPdemLu.mxl,Spanish,0.5223880597014925,35.0,67.0,1.911764705882353,0.37319345707204477,11.28205128205128,,13.0,0.37142857142857144
11451,How Great Our Joy,Misc Traditional,folk,,,/mxl/8/24/QmQHvmNEBRedzQNu1F1gS42Tr4HiUEUwJCN9W51snKGnvi.mxl,English,2.0,96.0,48.0,0.4842105263157895,0.5913972374984311,22.606246799795173,5.936842105263158,43.0,0.4479166666666667
11452,Father Most Holy Merciful and Loving,Misc Traditional,folk,,,/mxl/8/24/QmQHrVypn5DTnBFrY8kKaDQM6wezuJPc4dQfFXB88utBsG.mxl,No Lyrics,0.11666666666666667,7.0,60.0,1.2727272727272727,0.568636181963491,37.01587301587304,12.068181818181817,4.0,0.5714285714285714
11453,Sow with thy face to the sunshine,Misc Traditional,folk,,,/mxl/8/15/QmQdfCrWcNih29q3chQrPwg16911FMagFwQR4t5xxTxd5J.mxl,No Lyrics,0.8241206030150754,41.0,49.75,0.6044303797468354,0.4881630429942696,34.72527472527473,2.6455696202531644,20.0,0.4878048780487805
11454,A little child is born tonight,Misc Traditional,folk,,,/mxl/8/15/QmQdfAvXWXvmMhnqDCcahbj13qPxHTN4qhtRiTFrqFso6o.mxl,English,1.025,82.0,80.0,0.5620437956204379,0.3981950860433825,23.14814814814815,2.397810218978102,34.0,0.4146341463414634
11455,God Give Ye Merry Christmas Tide,Misc Traditional,folk,,,/mxl/8/15/QmQdwUuhiZ764uGTxvpAM2vSgrYRc9ShXeLfxLRdtyTyFU.mxl,English,1.45,87.0,60.0,0.686046511627907,0.2416815080328666,12.403100775193797,1.372093023255814,25.0,0.28735632183908044
11456,Veceri Tvojeja Tajnija (ÐÐµÑÐµÑÐ ÐÐ²Ð¾ÐµÑ ÑÐÐ¹Ð½ÑÑ / Of Thy Secret Supper),Misc Traditional,folk,,,/mxl/8/54/QmQyC8RrfQgnbfJTZuALxo84HS3C5EVKHRuLNbDBkktA2G.mxl,Slovenian,0.7906976744186046,102.0,129.0,1.2475247524752475,0.7893905481484605,28.957528957528993,9.306930693069306,52.0,0.5098039215686274
11457,diep in mijn hart,Tante Leen,pop,,,/mxl/8/28/QmQk2c3pQCuZDLxekWHqDkJhmy9ecDeCS9amVx9eMykR1j.mxl,Dutch,0.7818181818181819,172.0,220.0,0.8999999999999992,0.8594248722902494,39.26474163033304,1.7416666666666658,64.0,0.37209302325581395
11458,kumbaya,Misc Traditional,folk,,,/mxl/8/25/QmQiEzhxiSxLxbDR8ymyhwWrmwwrH4m7hCT8X22juw1U94.mxl,French,0.8125,26.0,32.0,1.2,0.4,21.33333333333333,,11.0,0.4230769230769231
11459,lithium,Nirvana,rock,,,/mxl/8/25/QmQipM9gpb8JFuXfvmMyhp66qPbTkeEgXfE7TgHtCG2FWS.mxl,English,0.5096899224806202,263.0,516.0,1.0612033195020747,0.6689536358821404,9.774098318572713,4.346473029045644,90.0,0.34220532319391633
11460,il est né le divin enfant,Misc Traditional,folk,,,/mxl/8/25/QmQiZgQBTfgoybsmX4UkjrTTwWjiDRn3fWHGBHMkZWXacu.mxl,French,1.2231404958677685,296.0,242.0,0.8067796610169492,0.6801954870500655,28.284597228978463,6.372881355932203,91.0,0.30743243243243246
11461,La sera sper il lag,Misc Traditional,folk,,,/mxl/8/25/QmQieTmdZWVYxN72t2T8yC4bhukVxF54pdkbsXzc4Lb9m2.mxl,Italian,1.25,65.0,52.0,0.7265625,0.38456232731996776,17.733333333333313,2.90625,24.0,0.36923076923076925
11462,By and By,Misc Traditional,folk,,,/mxl/8/55/QmQYDq7WefKCUyPR4PUSMw2s1HDUcDazdPnjnAEFFNne1k.mxl,English,1.0357142857142858,29.0,28.0,0.9642857142857143,0.7093580023586146,34.10304727951786,1.8928571428571428,20.0,0.6896551724137931
11463,my songs know what you did in the dark light em up,Fall Out Boy,rock,,,/mxl/8/55/QmQYYKQafiUSwQtQDiMJUEqACM3j3JNtVg9WWMSph2JrTC.mxl,English,1.0759493670886076,340.0,316.0,0.8232189973614775,0.5688846487618425,24.572824749815922,3.8159630606860158,101.0,0.29705882352941176
11464,The Instruments Song,Misc Traditional,folk,,,/mxl/8/36/QmQpSriVjK8EZh1XGr5GQbiEm8Sd3MZe8SP2CiBi8oKeMi.mxl,English,1.28,32.0,25.0,0.7096774193548387,0.2467267506577155,27.076923076923073,11.35483870967742,16.0,0.5
11465,Durme durme,Misc Traditional,folk,,,/mxl/8/36/QmQpSoCMuRn2uoRo1oe5s2F54Kk4GpUGGQQ92j3PC5mGPJ.mxl,Romansh,1.203125,77.0,64.0,0.7228915662650602,0.6505466285770516,26.776790461000992,1.3975903614457832,32.0,0.4155844155844156
11466,Mi go zatvorile,Misc Traditional,folk,,,/mxl/8/36/QmQpBe4WFKPGQsTTpTfuoQnMrDytNDkYVVAETf1R6gyUUT.mxl,,,,,,,,,,
11467,Wassail Song,Misc Traditional,folk,,,/mxl/8/36/QmQpngApHV5RMCoaz4X2BdXWSWeGSmXJTyqE7MWxhbEdTE.mxl,English,2.2962962962962963,124.0,54.0,0.4085365853658535,0.2552469123036623,27.449643495856588,2.078252032520325,61.0,0.49193548387096775
11468,auld lang syne,Misc Traditional,folk,,,/mxl/8/43/QmQSNnmNLBg8Zs4NTvob9nDnQyfGN8YgLxJg7BRQWk8Rxh.mxl,English,0.9609375,123.0,128.0,0.6864864864864865,0.6609420640113216,19.867291178766603,2.0594594594594593,45.0,0.36585365853658536
11469,The Angels Sing,Misc Traditional,folk,,,/mxl/8/43/QmQSYzw5XrzXD2vfnbqSQpyPuAPzqgE494dkDMW4gmDW5m.mxl,English,1.0769230769230769,126.0,117.0,0.795774647887324,1.0198814650426544,11.78016033999805,1.3873239436619718,42.0,0.3333333333333333
11470,scarborough fair,Misc Traditional,folk,,,/mxl/8/43/QmQSoBTade4gTXS26hseJJnoKqCjkF65QemJZVGNw3u9tt.mxl,,,,,,,,,,
11471,location,AJR,pop,,,/mxl/8/43/QmQSR64JBbggBkv1zPfqrhVGXFev2fmtk3SeMpVWAYiReH.mxl,English,0.8245614035087719,188.0,228.0,0.5862068965517241,0.5146880552183158,27.107453518088647,2.7586206896551726,56.0,0.2978723404255319
11472,songs of leonard cohen,Leonard Cohen,folk,,,/mxl/8/18/QmQEeZW6BvAdhaHtvsd5HMZwptrboCSqR44DBdKA2ajrHi.mxl,Spanish,0.8541666666666666,82.0,96.0,0.9819277108433735,0.6421245944318574,7.876154263986961,2.837349397590361,38.0,0.4634146341463415
11473,EN lando malproksime for,Misc Traditional,folk,,,/mxl/8/18/QmQEHEGU72AfT2JSrB47m6JAPPGRQappNdbJwqKJXaCWrV.mxl,,,,,,,,,,
11474,La chanson de Craonne,Misc Traditional,folk,,,/mxl/8/31/QmQm3cqsm34HDtWxJMtAQj7uSG8puYDMdKm9Ri1Ei1QwkE.mxl,French,0.6926605504587156,151.0,218.0,1.4266666666666667,0.7150446761489023,30.496688741721844,2.7866666666666666,47.0,0.31125827814569534
11475,Up Good Christen Folk and Listen,Misc Traditional,folk,,,/mxl/8/31/QmQm6vETq5tvj82WQmaUbkih1iqQJjTjGEHxMQwWbiC43b.mxl,English,0.9090909090909091,120.0,132.0,1.0756302521008403,0.34688684774034073,20.8029878618114,5.378151260504201,35.0,0.2916666666666667
11476,Be ye joyful earth and sky,Misc Traditional,folk,,,/mxl/8/52/QmQxH2NgFi92FFgvoMo4JcebXKziKVb8NGAvTZT4aeT9zT.mxl,German,0.6944444444444444,25.0,36.0,0.5862068965517241,0.4746862033771107,26.521739130434778,2.146551724137931,15.0,0.6
11477,One Yule-night As Abed I Lay,Misc Traditional,folk,,,/mxl/8/52/QmQxMqUo8h8KtDUxCKiKMsYmrU5i1RMryGfyBvfojAVXpX.mxl,English,0.4632352941176471,63.0,136.0,2.129032258064516,0.8887082138036073,10.32258064516129,,19.0,0.30158730158730157
11478,Lord how large thy bounties are,Misc Traditional,folk,,,/mxl/8/8/QmQ95ZoUBP44eGozsyca9hxyGg5eya21DUNkUfoMRvWgu6.mxl,No Lyrics,0.4264705882352941,29.0,68.0,0.9142857142857143,0.5068912856917194,27.777777777777768,2.2142857142857144,17.0,0.5862068965517241
11479,oops i did it again,Britney Spears,pop,,,/mxl/8/8/QmQ9Ak7S3God5gEhT5yyhktiBS96ggKMowufuAeGgGHC2G.mxl,English,1.4296875,183.0,128.0,0.5567685589519651,0.5000524371351708,18.979591836734674,1.3722707423580784,59.0,0.3224043715846995
11480,I have decided to follow jesus,Misc Traditional,folk,,,/mxl/8/50/QmQwDEEsuDNMhx4chFQJz1mUfLYaFFDehDqCcEeqpsfX9V.mxl,English,1.46875,47.0,32.0,0.6428571428571429,0.5050762722761054,35.75994781474235,6.428571428571429,28.0,0.5957446808510638
11481,Ye Faithful Approach Ye,Misc Traditional,folk,,,/mxl/8/50/QmQw1Wyq3uVfmo3WQgiBcbEYxho4xPC4G4zeAV1ynZMmDD.mxl,English,0.7530864197530864,61.0,81.0,1.2833333333333334,0.5654398484562455,28.768617579190234,3.8,26.0,0.4262295081967213
11482,Johnny Has Gone for a Soldier,Misc Traditional,folk,,,/mxl/8/50/QmQw8eq2VnwgHGyakgcrUCt6ZD2smRKURChA7L1hHoY8E2.mxl,English,1.109375,71.0,64.0,0.6428571428571429,0.5846680551337461,26.857142857142858,1.2857142857142858,34.0,0.4788732394366197
11483,åèµäæ,Misc Traditional,folk,,,/mxl/8/42/QmQsJD4VPKP6ncVYmbW1UYXJTskjg8gGK8SXwJG99oNFy9.mxl,Chinese,1.2179487179487178,95.0,78.0,0.8191489361702128,0.5149419706502533,31.5766550522647,3.9361702127659575,35.0,0.3684210526315789
11484,Fix You,Coldplay,rock,,,/mxl/8/42/QmQsRid5CzsBneXBtLrsE46BDGFn2BseetPyCUQUMdVcxg.mxl,English,1.6981132075471699,360.0,212.0,0.48372093023255813,0.5023457683282239,28.913978118001705,4.261627906976744,116.0,0.32222222222222224
